order_number,order_date,item_name,quantity,product_price,total_products
13315,08/02/2019 19:05,Plain Rice,1,2.95,6
13312,08/02/2019 18:15,Pilau Rice,1,2.95,5
13297,07/02/2019 18:52,Pilau Rice,2,2.95,13
13289,07/02/2019 17:36,Garlic Naan,1,2.95,4
13286,07/02/2019 15:07,Pilau Rice,2,2.95,4
13285,06/02/2019 21:26,Peshwari Naan,1,2.95,5
13285,06/02/2019 21:26,Plain Rice,1,2.95,5
13281,06/02/2019 19:36,Garlic Naan,1,2.95,3
13279,06/02/2019 18:44,Plain Rice,2,2.95,3
13272,05/02/2019 20:43,Plain Rice,1,2.95,4
13272,05/02/2019 20:43,Garlic Naan,1,2.95,4
13258,04/02/2019 19:40,Raitha,1,2.95,5
13255,04/02/2019 18:29,Keema Naan,1,2.95,8
13246,03/02/2019 18:46,Pilau Rice,1,2.95,7
13236,02/02/2019 20:16,Garlic Naan,2,2.95,6
13236,02/02/2019 20:16,Peshwari Naan,1,2.95,6
13234,02/02/2019 19:54,Keema Naan,1,2.95,3
13233,02/02/2019 19:45,Garlic Naan,1,2.95,6
13232,02/02/2019 19:43,Pilau Rice,1,2.95,6
13231,02/02/2019 19:41,Pilau Rice,1,2.95,9
13227,02/02/2019 19:09,Garlic Naan,1,2.95,12
13227,02/02/2019 19:09,Pilau Rice,3,2.95,12
13221,02/02/2019 18:27,Keema Naan,1,2.95,3
13221,02/02/2019 18:27,Garlic Naan,1,2.95,3
13213,02/02/2019 17:48,Garlic Naan,1,2.95,5
13212,02/02/2019 17:47,Raitha,1,2.95,8
13205,02/02/2019 16:12,Pilau Rice,1,2.95,6
13200,01/02/2019 22:09,Garlic Naan,1,2.95,4
13195,01/02/2019 19:14,Pilau Rice,3,2.95,3
13189,01/02/2019 18:23,Pilau Rice,1,2.95,7
13186,01/02/2019 18:11,Peshwari Naan,1,2.95,4
13179,01/02/2019 17:12,Pilau Rice,1,2.95,8
13177,31/01/2019 22:33,Pilau Rice,1,2.95,3
13172,31/01/2019 19:22,Pilau Rice,2,2.95,5
13171,31/01/2019 19:20,Garlic Naan,1,2.95,9
13171,31/01/2019 19:20,Plain Rice,1,2.95,9
13169,31/01/2019 19:02,Plain Rice,2,2.95,4
13163,31/01/2019 14:54,Plain Rice,1,2.95,6
13162,31/01/2019 13:13,Plain Rice,1,2.95,5
13154,30/01/2019 19:02,Garlic Naan,2,2.95,5
13153,30/01/2019 18:40,Peshwari Naan,1,2.95,9
13152,30/01/2019 18:17,Bottle Coke,1,2.95,6
13151,30/01/2019 17:55,Pilau Rice,2,2.95,5
13150,30/01/2019 17:14,Plain Rice,1,2.95,5
13149,30/01/2019 16:25,Plain Rice,1,2.95,5
13147,29/01/2019 19:58,Plain Rice,1,2.95,6
13147,29/01/2019 19:58,Bottle Coke,1,2.95,6
13142,28/01/2019 20:42,Plain Rice,1,2.95,7
13138,28/01/2019 19:01,Garlic Naan,2,2.95,5
13135,28/01/2019 17:30,Pilau Rice,1,2.95,6
13134,27/01/2019 22:28,Peshwari Naan,1,2.95,9
13133,27/01/2019 21:08,Garlic Naan,1,2.95,5
13131,27/01/2019 20:19,Keema Naan,1,2.95,5
13127,27/01/2019 19:13,Kulcha Naan,1,2.95,4
13119,27/01/2019 13:42,Pilau Rice,2,2.95,3
13113,26/01/2019 20:12,Pilau Rice,1,2.95,7
13112,26/01/2019 20:08,Garlic Naan,1,2.95,4
13111,26/01/2019 20:07,Garlic Naan,2,2.95,4
13111,26/01/2019 20:07,Keema Naan,1,2.95,4
13107,26/01/2019 19:48,Onion Naan,1,2.95,8
13107,26/01/2019 19:48,Plain Rice,2,2.95,8
13105,26/01/2019 19:29,Pilau Rice,1,2.95,11
13103,26/01/2019 18:52,Peshwari Naan,1,2.95,6
13101,26/01/2019 18:46,Pilau Rice,1,2.95,5
13100,26/01/2019 18:44,Pilau Rice,1,2.95,5
13097,26/01/2019 18:43,Pilau Rice,1,2.95,5
13090,26/01/2019 17:51,Paratha,1,2.95,8
13090,26/01/2019 17:51,Keema Naan,1,2.95,8
13089,26/01/2019 17:34,Plain Rice,1,2.95,3
13083,25/01/2019 20:01,Pilau Rice,1,2.95,5
13081,25/01/2019 19:10,Pilau Rice,1,2.95,11
13078,25/01/2019 18:38,Pilau Rice,1,2.95,7
13075,25/01/2019 18:31,Garlic Naan,1,2.95,3
13074,25/01/2019 18:20,Pilau Rice,1,2.95,5
13073,25/01/2019 18:19,Pilau Rice,2,2.95,8
13072,25/01/2019 18:16,Pilau Rice,2,2.95,9
13068,25/01/2019 18:09,Keema Naan,1,2.95,8
13067,25/01/2019 18:06,Plain Rice,1,2.95,6
13063,24/01/2019 21:26,Plain Rice,2,2.95,3
13061,24/01/2019 20:28,Paratha,1,2.95,6
13060,24/01/2019 19:35,Plain Rice,3,2.95,6
13060,24/01/2019 19:35,Pilau Rice,1,2.95,6
13058,24/01/2019 18:37,Garlic Naan,1,2.95,5
13057,24/01/2019 18:02,Paratha,1,2.95,13
13050,24/01/2019 16:32,Plain Rice,1,2.95,5
13040,22/01/2019 19:32,Garlic Naan,1,2.95,11
13040,22/01/2019 19:32,Pilau Rice,2,2.95,11
13039,22/01/2019 18:35,Garlic Naan,1,2.95,4
13035,21/01/2019 18:53,Garlic Naan,1,2.95,4
13033,20/01/2019 19:00,Pilau Rice,1,2.95,5
13032,20/01/2019 18:57,Peshwari Naan,1,2.95,11
13024,19/01/2019 20:53,Plain Rice,1,2.95,4
13017,19/01/2019 19:14,Keema Naan,2,2.95,10
13017,19/01/2019 19:14,Peshwari Naan,1,2.95,10
12998,19/01/2019 17:01,Pilau Rice,1,2.95,4
12995,19/01/2019 16:35,Garlic Naan,1,2.95,3
12990,18/01/2019 20:14,Garlic Naan,1,2.95,4
12984,18/01/2019 18:51,Keema Naan,1,2.95,3
12983,18/01/2019 18:37,Pilau Rice,1,2.95,7
12982,18/01/2019 18:31,Raitha,1,2.95,3
12979,18/01/2019 18:20,Pilau Rice,1,2.95,7
12978,18/01/2019 18:17,Pilau Rice,1,2.95,8
12978,18/01/2019 18:17,Plain Rice,1,2.95,8
12974,18/01/2019 17:21,Garlic Naan,2,2.95,5
12972,18/01/2019 16:49,Pilau Rice,1,2.95,6
12967,17/01/2019 19:34,Garlic Naan,1,2.95,6
12966,17/01/2019 18:54,Garlic Naan,1,2.95,6
12966,17/01/2019 18:54,Raitha,1,2.95,6
12965,17/01/2019 18:47,Raitha,1,2.95,6
12954,16/01/2019 19:03,Pilau Rice,1,2.95,7
12954,16/01/2019 19:03,Paratha,1,2.95,7
12952,16/01/2019 18:36,Peshwari Naan,1,2.95,8
12952,16/01/2019 18:36,Pilau Rice,1,2.95,8
12949,15/01/2019 18:30,Plain Rice,1,2.95,7
12938,13/01/2019 22:01,Pilau Rice,1,2.95,10
12930,13/01/2019 17:36,Garlic Naan,1,2.95,6
12930,13/01/2019 17:36,Pilau Rice,1,2.95,6
12928,13/01/2019 17:15,Raitha,1,2.95,11
12927,13/01/2019 17:15,Plain Rice,1,2.95,3
12923,12/01/2019 20:59,Pilau Rice,1,2.95,3
12921,12/01/2019 20:02,Pilau Rice,1,2.95,12
12921,12/01/2019 20:02,Keema Naan,1,2.95,12
12920,12/01/2019 20:00,Pilau Rice,1,2.95,5
12920,12/01/2019 20:00,Garlic Naan,1,2.95,5
12919,12/01/2019 19:46,Plain Rice,1,2.95,6
12912,12/01/2019 19:05,Pilau Rice,1,2.95,5
12910,12/01/2019 18:55,Pilau Rice,1,2.95,8
12907,12/01/2019 18:15,Raitha,1,2.95,7
12907,12/01/2019 18:15,Garlic Naan,1,2.95,7
12905,12/01/2019 17:54,Pilau Rice,1,2.95,6
12905,12/01/2019 17:54,Garlic Naan,1,2.95,6
12900,11/01/2019 20:01,Plain Rice,1,2.95,8
12894,11/01/2019 18:46,Keema Naan,1,2.95,5
12894,11/01/2019 18:46,Pilau Rice,1,2.95,5
12890,11/01/2019 18:25,Pilau Rice,1,2.95,7
12888,11/01/2019 17:58,Pilau Rice,1,2.95,6
12886,11/01/2019 17:49,Pilau Rice,1,2.95,3
12885,11/01/2019 17:49,Pilau Rice,1,2.95,5
12885,11/01/2019 17:49,Garlic Naan,1,2.95,5
12884,10/01/2019 22:21,Garlic Naan,1,2.95,7
12884,10/01/2019 22:21,Keema Naan,1,2.95,7
12871,08/01/2019 21:46,Pilau Rice,1,2.95,7
12864,08/01/2019 18:26,Plain Rice,1,2.95,5
12862,08/01/2019 18:10,Paratha,1,2.95,9
12862,08/01/2019 18:10,Pilau Rice,1,2.95,9
12861,08/01/2019 17:47,Plain Rice,1,2.95,4
12860,07/01/2019 20:48,Garlic Naan,1,2.95,3
12843,05/01/2019 19:51,Pilau Rice,1,2.95,5
12842,05/01/2019 19:39,Plain Rice,4,2.95,15
12842,05/01/2019 19:39,Garlic Naan,4,2.95,15
12841,05/01/2019 19:26,Pilau Rice,2,2.95,5
12840,05/01/2019 19:20,Green Salad,1,2.95,6
12839,05/01/2019 19:07,Pilau Rice,1,2.95,6
12837,05/01/2019 18:50,Pilau Rice,1,2.95,5
12834,05/01/2019 18:41,Garlic Naan,1,2.95,6
12832,05/01/2019 18:29,Garlic Naan,2,2.95,7
12830,05/01/2019 18:14,Raitha,1,2.95,7
12828,05/01/2019 18:08,Garlic Naan,2,2.95,7
12826,05/01/2019 17:57,Onion Naan,1,2.95,3
12822,05/01/2019 16:52,Green Salad,1,2.95,7
12820,05/01/2019 15:50,Pilau Rice,3,2.95,8
12817,04/01/2019 21:18,Pilau Rice,2,2.95,5
12816,04/01/2019 21:16,Pilau Rice,1,2.95,5
12814,04/01/2019 20:30,Garlic Naan,1,2.95,9
12807,04/01/2019 18:35,Paratha,1,2.95,6
12800,04/01/2019 17:47,Plain Rice,2,2.95,8
12793,03/01/2019 18:08,Pilau Rice,1,2.95,4
12791,03/01/2019 17:47,Garlic Naan,2,2.95,6
12790,03/01/2019 17:41,Plain Rice,1,2.95,3
12786,02/01/2019 18:34,Garlic Naan,1,2.95,8
12782,02/01/2019 16:51,Garlic Naan,1,2.95,11
12779,01/01/2019 20:12,Garlic Naan,1,2.95,5
12778,01/01/2019 20:07,Garlic Naan,1,2.95,6
12776,01/01/2019 20:01,Keema Naan,1,2.95,9
12776,01/01/2019 20:01,Paratha,2,2.95,9
12776,01/01/2019 20:01,Pilau Rice,1,2.95,9
12763,31/12/2018 20:54,Keema Naan,1,2.95,10
12757,31/12/2018 19:31,Pilau Rice,2,2.95,5
12756,31/12/2018 19:17,Pilau Rice,3,2.95,8
12754,31/12/2018 19:07,Keema Naan,1,2.95,13
12754,31/12/2018 19:07,Pilau Rice,1,2.95,13
12752,31/12/2018 19:05,Peshwari Naan,1,2.95,10
12751,31/12/2018 19:02,Plain Rice,1,2.95,6
12747,31/12/2018 18:32,Plain Rice,1,2.95,11
12743,31/12/2018 18:17,Pilau Rice,1,2.95,11
12741,31/12/2018 17:37,Pilau Rice,1,2.95,7
12739,31/12/2018 17:16,Peshwari Naan,1,2.95,9
12738,31/12/2018 17:12,Keema Naan,1,2.95,13
12730,30/12/2018 22:17,Garlic Naan,2,2.95,6
12729,30/12/2018 21:26,Garlic Naan,1,2.95,4
12726,30/12/2018 19:39,Garlic Naan,1,2.95,4
12725,30/12/2018 19:29,Pilau Rice,1,2.95,5
12724,30/12/2018 18:56,Pilau Rice,1,2.95,4
12723,30/12/2018 18:37,Pilau Rice,3,2.95,4
12722,30/12/2018 18:03,Pilau Rice,1,2.95,4
12720,30/12/2018 17:58,Garlic Naan,2,2.95,6
12718,30/12/2018 17:53,Pilau Rice,1,2.95,6
12716,30/12/2018 17:34,Plain Rice,1,2.95,6
12710,29/12/2018 17:56,Onion Naan,2,2.95,9
12706,29/12/2018 17:25,Pilau Rice,1,2.95,7
12704,29/12/2018 16:49,Pilau Rice,1,2.95,3
12702,29/12/2018 13:40,Garlic Naan,2,2.95,13
12700,28/12/2018 20:16,Garlic Naan,1,2.95,5
12699,28/12/2018 20:04,Pilau Rice,1,2.95,3
12693,28/12/2018 18:48,Peshwari Naan,2,2.95,8
12686,28/12/2018 17:36,Pilau Rice,2,2.95,5
12686,28/12/2018 17:36,Keema Naan,1,2.95,5
12685,28/12/2018 16:47,Pilau Rice,1,2.95,7
12681,27/12/2018 19:14,Paratha,1,2.95,11
12681,27/12/2018 19:14,Bottle Coke,1,2.95,11
12680,27/12/2018 18:58,Garlic Naan,1,2.95,10
12677,27/12/2018 18:03,Plain Rice,2,2.95,5
12669,26/12/2018 18:10,Pilau Rice,1,2.95,4
12660,24/12/2018 20:12,Peshwari Naan,1,2.95,10
12659,24/12/2018 19:12,Pilau Rice,1,2.95,4
12659,24/12/2018 19:12,Bottle Coke,1,2.95,4
12657,24/12/2018 19:08,Pilau Rice,1,2.95,10
12655,24/12/2018 19:01,Pilau Rice,1,2.95,7
12653,24/12/2018 18:48,Plain Rice,2,2.95,8
12650,24/12/2018 18:36,Plain Rice,1,2.95,12
12649,24/12/2018 18:25,Pilau Rice,3,2.95,6
12647,24/12/2018 18:08,Keema Naan,2,2.95,5
12646,24/12/2018 18:07,Keema Naan,1,2.95,7
12645,24/12/2018 18:05,Pilau Rice,3,2.95,6
12643,24/12/2018 17:39,Garlic Naan,2,2.95,6
12639,23/12/2018 21:12,Pilau Rice,1,2.95,4
12634,23/12/2018 19:44,Paratha,1,2.95,14
12632,23/12/2018 19:06,Plain Rice,1,2.95,6
12631,23/12/2018 18:58,Pilau Rice,1,2.95,8
12630,23/12/2018 18:36,Garlic Naan,1,2.95,13
12630,23/12/2018 18:36,Pilau Rice,1,2.95,13
12625,23/12/2018 17:58,Bottle Coke,1,2.95,6
12620,23/12/2018 13:06,Pilau Rice,1,2.95,3
12615,22/12/2018 20:38,Keema Naan,1,2.95,11
12615,22/12/2018 20:38,Pilau Rice,1,2.95,11
12610,22/12/2018 19:25,Peshwari Naan,1,2.95,8
12609,22/12/2018 19:22,Keema Naan,1,2.95,8
12607,22/12/2018 19:10,Keema Naan,1,2.95,6
12604,22/12/2018 18:57,Paratha,1,2.95,7
12604,22/12/2018 18:57,Pilau Rice,1,2.95,7
12603,22/12/2018 18:52,Pilau Rice,2,2.95,7
12602,22/12/2018 18:51,Keema Naan,1,2.95,6
12601,22/12/2018 18:38,Pilau Rice,4,2.95,10
12599,22/12/2018 18:22,Pilau Rice,2,2.95,12
12593,22/12/2018 17:32,Keema Naan,1,2.95,7
12592,22/12/2018 17:27,Plain Rice,2,2.95,8
12587,21/12/2018 20:48,Keema Naan,1,2.95,6
12585,21/12/2018 20:23,Plain Rice,1,2.95,6
12585,21/12/2018 20:23,Bottle Coke,1,2.95,6
12579,21/12/2018 19:05,Garlic Naan,1,2.95,7
12578,21/12/2018 19:00,Pilau Rice,1,2.95,9
12571,21/12/2018 16:49,Plain Rice,1,2.95,12
12568,21/12/2018 11:31,Peshwari Naan,1,2.95,12
12560,20/12/2018 18:54,Keema Naan,1,2.95,7
12556,20/12/2018 16:26,Plain Rice,1,2.95,5
12549,19/12/2018 18:07,Garlic Naan,1,2.95,3
12548,19/12/2018 18:02,Pilau Rice,2,2.95,6
12546,19/12/2018 14:42,Peshwari Naan,1,2.95,4
12543,18/12/2018 19:09,Pilau Rice,1,2.95,8
12540,18/12/2018 17:58,Pilau Rice,1,2.95,5
12540,18/12/2018 17:58,Onion Naan,1,2.95,5
12539,18/12/2018 15:01,Pilau Rice,1,2.95,6
12536,17/12/2018 21:41,Pilau Rice,1,2.95,4
12534,17/12/2018 20:11,Bottle Coke,1,2.95,6
12532,17/12/2018 19:01,Pilau Rice,1,2.95,6
12526,16/12/2018 20:37,Pilau Rice,2,2.95,13
12523,16/12/2018 18:27,Peshwari Naan,1,2.95,8
12520,16/12/2018 17:43,Peshwari Naan,1,2.95,4
12518,16/12/2018 17:36,Keema Naan,1,2.95,8
12508,15/12/2018 19:39,Pilau Rice,1,2.95,6
12506,15/12/2018 19:26,Pilau Rice,1,2.95,6
12505,15/12/2018 19:07,Peshwari Naan,2,2.95,8
12505,15/12/2018 19:07,Garlic Naan,1,2.95,8
12503,15/12/2018 18:58,Pilau Rice,1,2.95,10
12503,15/12/2018 18:58,Keema Naan,1,2.95,10
12502,15/12/2018 18:52,Plain Rice,2,2.95,5
12499,15/12/2018 18:22,Keema Naan,1,2.95,5
12494,15/12/2018 18:02,Keema Naan,1,2.95,12
12492,15/12/2018 17:58,Peshwari Naan,1,2.95,10
12485,15/12/2018 16:53,Green Salad,1,2.95,9
12485,15/12/2018 16:53,Pilau Rice,1,2.95,9
12482,15/12/2018 14:15,Bottle Diet Coke,1,2.95,10
12477,14/12/2018 20:19,Pilau Rice,1,2.95,6
12474,14/12/2018 19:32,Kulcha Naan,1,2.95,3
12471,14/12/2018 19:16,Plain Rice,1,2.95,4
12470,14/12/2018 19:07,Garlic Naan,1,2.95,8
12464,14/12/2018 18:25,Kulcha Naan,1,2.95,10
12459,14/12/2018 17:49,Peshwari Naan,1,2.95,9
12458,14/12/2018 17:42,Garlic Naan,1,2.95,8
12456,14/12/2018 17:37,Raitha,1,2.95,5
12454,13/12/2018 21:58,Plain Rice,1,2.95,5
12450,13/12/2018 19:41,Garlic Naan,1,2.95,3
12447,13/12/2018 18:49,Garlic Naan,1,2.95,5
12444,13/12/2018 18:34,Garlic Naan,1,2.95,9
12442,13/12/2018 17:54,Pilau Rice,1,2.95,6
12441,13/12/2018 17:50,Pilau Rice,1,2.95,8
12438,13/12/2018 12:42,Pilau Rice,1,2.95,4
12436,12/12/2018 19:45,Pilau Rice,1,2.95,5
12434,12/12/2018 19:05,Plain Rice,1,2.95,2
12433,12/12/2018 18:50,Keema Naan,1,2.95,7
12431,12/12/2018 18:22,Pilau Rice,2,2.95,6
12430,12/12/2018 18:21,Pilau Rice,2,2.95,3
12429,12/12/2018 17:57,Pilau Rice,1,2.95,7
12428,12/12/2018 17:44,Pilau Rice,1,2.95,6
12420,10/12/2018 19:36,Pilau Rice,2,2.95,5
12413,10/12/2018 17:35,Plain Rice,1,2.95,3
12409,09/12/2018 19:11,Pilau Rice,3,2.95,9
12408,09/12/2018 19:04,Pilau Rice,1,2.95,7
12407,09/12/2018 18:56,Garlic Naan,1,2.95,6
12405,09/12/2018 18:32,Pilau Rice,2,2.95,8
12398,08/12/2018 22:31,Pilau Rice,1,2.95,3
12393,08/12/2018 19:59,Plain Rice,1,2.95,5
12390,08/12/2018 19:35,Keema Naan,1,2.95,7
12389,08/12/2018 19:29,Garlic Naan,1,2.95,5
12388,08/12/2018 19:25,Peshwari Naan,1,2.95,4
12387,08/12/2018 19:19,Bottle Diet Coke,1,2.95,11
12386,08/12/2018 19:11,Pilau Rice,2,2.95,7
12385,08/12/2018 19:10,Peshwari Naan,1,2.95,5
12383,08/12/2018 18:52,Pilau Rice,1,2.95,6
12380,08/12/2018 18:43,Pilau Rice,1,2.95,9
12376,08/12/2018 18:19,Peshwari Naan,2,2.95,5
12372,08/12/2018 15:44,Pilau Rice,2,2.95,4
12369,07/12/2018 21:36,Pilau Rice,1,2.95,3
12367,07/12/2018 19:50,Peshwari Naan,1,2.95,7
12363,07/12/2018 19:25,Pilau Rice,2,2.95,4
12357,07/12/2018 19:02,Pilau Rice,2,2.95,8
12356,07/12/2018 18:54,Garlic Naan,2,2.95,7
12354,07/12/2018 18:38,Pilau Rice,1,2.95,5
12350,07/12/2018 18:11,Pilau Rice,1,2.95,8
12348,07/12/2018 17:51,Pilau Rice,2,2.95,14
12343,06/12/2018 18:59,Pilau Rice,3,2.95,8
12335,05/12/2018 19:44,Pilau Rice,1,2.95,4
12335,05/12/2018 19:44,Lemonade 1.5 ltr,1,2.95,4
12334,05/12/2018 18:49,Raitha,1,2.95,5
12333,05/12/2018 18:24,Pilau Rice,1,2.95,4
12329,05/12/2018 13:14,Pilau Rice,2,2.95,3
12324,04/12/2018 19:28,Pilau Rice,1,2.95,8
12321,04/12/2018 17:10,Pilau Rice,2,2.95,6
12317,03/12/2018 18:15,Garlic Naan,1,2.95,8
12316,03/12/2018 17:44,Plain Rice,1,2.95,3
12314,03/12/2018 17:00,Peshwari Naan,1,2.95,7
12314,03/12/2018 17:00,Garlic Naan,1,2.95,7
12312,02/12/2018 20:48,Paratha,1,2.95,6
12306,02/12/2018 18:47,Plain Rice,1,2.95,5
12303,02/12/2018 18:29,Pilau Rice,2,2.95,4
12302,02/12/2018 18:20,Plain Rice,1,2.95,3
12301,02/12/2018 18:03,Pilau Rice,1,2.95,9
12301,02/12/2018 18:03,Garlic Naan,1,2.95,9
12300,02/12/2018 17:46,Onion Naan,1,2.95,4
12296,02/12/2018 13:36,Pilau Rice,1,2.95,4
12293,01/12/2018 19:54,Plain Rice,1,2.95,8
12290,01/12/2018 19:07,Pilau Rice,1,2.95,7
12288,01/12/2018 18:59,Pilau Rice,1,2.95,10
12285,01/12/2018 18:36,Garlic Naan,2,2.95,10
12281,01/12/2018 18:16,Pilau Rice,2,2.95,3
12281,01/12/2018 18:16,Peshwari Naan,1,2.95,3
12280,01/12/2018 18:13,Pilau Rice,1,2.95,6
12279,01/12/2018 18:00,Plain Rice,1,2.95,12
12278,01/12/2018 17:58,Green Salad,1,2.95,12
12278,01/12/2018 17:58,Garlic Naan,1,2.95,12
12276,01/12/2018 17:42,Peshwari Naan,1,2.95,5
12273,01/12/2018 17:14,Plain Rice,1,2.95,5
12264,30/11/2018 20:44,Peshwari Naan,2,2.95,6
12262,30/11/2018 20:19,Raitha,1,2.95,5
12261,30/11/2018 20:17,Plain Rice,3,2.95,7
12257,30/11/2018 19:30,Pilau Rice,1,2.95,7
12255,30/11/2018 19:11,Pilau Rice,1,2.95,4
12254,30/11/2018 19:10,Pilau Rice,2,2.95,8
12253,30/11/2018 19:10,Peshwari Naan,1,2.95,11
12249,30/11/2018 18:37,Keema Naan,1,2.95,8
12245,30/11/2018 18:27,Pilau Rice,1,2.95,7
12244,30/11/2018 18:25,Peshwari Naan,1,2.95,13
12242,30/11/2018 18:21,Keema Naan,1,2.95,8
12241,30/11/2018 18:06,Plain Rice,1,2.95,7
12241,30/11/2018 18:06,Pilau Rice,1,2.95,7
12239,30/11/2018 17:58,Pilau Rice,1,2.95,6
12237,30/11/2018 17:16,Pilau Rice,1,2.95,7
12236,30/11/2018 17:10,Plain Rice,1,2.95,6
12233,29/11/2018 19:42,Keema Naan,1,2.95,7
12233,29/11/2018 19:42,Peshwari Naan,1,2.95,7
12231,29/11/2018 19:15,Garlic Naan,1,2.95,13
12228,29/11/2018 18:08,Garlic Naan,1,2.95,4
12217,27/11/2018 20:22,Pilau Rice,1,2.95,4
12217,27/11/2018 20:22,Keema Naan,1,2.95,4
12210,26/11/2018 19:45,Pilau Rice,1,2.95,9
12208,26/11/2018 18:28,Peshwari Naan,1,2.95,5
12207,26/11/2018 18:01,Plain Rice,1,2.95,7
12206,26/11/2018 16:51,Pilau Rice,1,2.95,6
12204,25/11/2018 20:24,Pilau Rice,2,2.95,4
12201,25/11/2018 19:06,Keema Naan,1,2.95,6
12197,25/11/2018 18:47,Pilau Rice,3,2.95,10
12191,25/11/2018 17:32,Garlic Naan,1,2.95,5
12191,25/11/2018 17:32,Pilau Rice,1,2.95,5
12188,25/11/2018 13:00,Lemonade 1.5 ltr,1,2.95,4
12181,24/11/2018 19:16,Pilau Rice,1,2.95,3
12177,24/11/2018 18:28,Kulcha Naan,1,2.95,7
12176,24/11/2018 18:25,Pilau Rice,1,2.95,5
12176,24/11/2018 18:25,Peshwari Naan,1,2.95,5
12173,24/11/2018 18:11,Pilau Rice,1,2.95,5
12169,24/11/2018 17:13,Peshwari Naan,1,2.95,8
12169,24/11/2018 17:13,Pilau Rice,1,2.95,8
12168,24/11/2018 16:42,Pilau Rice,1,2.95,5
12166,24/11/2018 16:28,Pilau Rice,1,2.95,3
12165,24/11/2018 16:22,Garlic Naan,1,2.95,3
12163,23/11/2018 19:43,Pilau Rice,1,2.95,9
12161,23/11/2018 19:20,Keema Naan,1,2.95,8
12160,23/11/2018 19:20,Pilau Rice,1,2.95,9
12159,23/11/2018 19:12,Peshwari Naan,1,2.95,5
12151,23/11/2018 17:41,Keema Naan,1,2.95,7
12151,23/11/2018 17:41,Pilau Rice,1,2.95,7
12147,23/11/2018 12:51,Garlic Naan,2,2.95,8
12144,22/11/2018 18:18,Peshwari Naan,3,2.95,5
12143,22/11/2018 18:05,Pilau Rice,1,2.95,4
12134,21/11/2018 18:22,Plain Rice,1,2.95,7
12128,20/11/2018 19:24,Keema Naan,1,2.95,5
12127,20/11/2018 19:22,Plain Rice,2,2.95,4
12126,20/11/2018 19:20,Pilau Rice,1,2.95,12
12125,20/11/2018 18:39,Bottle Coke,1,2.95,9
12121,19/11/2018 22:39,Bottle Coke,1,2.95,4
12120,19/11/2018 19:15,Pilau Rice,1,2.95,3
12119,19/11/2018 18:58,Pilau Rice,1,2.95,4
12118,19/11/2018 18:40,Pilau Rice,1,2.95,4
12114,19/11/2018 13:40,Garlic Naan,2,2.95,4
12114,19/11/2018 13:40,Raitha,1,2.95,4
12109,18/11/2018 18:38,Pilau Rice,1,2.95,8
12107,18/11/2018 18:01,Garlic Naan,1,2.95,7
12103,18/11/2018 17:17,Pilau Rice,2,2.95,6
12102,18/11/2018 17:05,Peshwari Naan,1,2.95,8
12082,17/11/2018 17:51,Pilau Rice,1,2.95,4
12074,16/11/2018 21:00,Pilau Rice,1,2.95,3
12071,16/11/2018 20:23,Garlic Naan,1,2.95,3
12070,16/11/2018 20:17,Pilau Rice,3,2.95,12
12070,16/11/2018 20:17,Plain Rice,1,2.95,12
12069,16/11/2018 20:10,Plain Rice,1,2.95,13
12068,16/11/2018 19:56,Pilau Rice,1,2.95,7
12067,16/11/2018 19:46,Pilau Rice,1,2.95,14
12059,16/11/2018 18:31,Plain Rice,1,2.95,4
12049,16/11/2018 17:32,Keema Naan,1,2.95,8
12046,16/11/2018 12:12,Plain Rice,1,2.95,7
12046,16/11/2018 12:12,Raitha,2,2.95,7
12042,15/11/2018 18:56,Pilau Rice,1,2.95,8
12041,15/11/2018 18:51,Pilau Rice,2,2.95,6
12036,15/11/2018 15:57,Pilau Rice,1,2.95,8
12035,15/11/2018 12:41,Peshwari Naan,1,2.95,8
12034,14/11/2018 21:27,Pilau Rice,1,2.95,7
12033,14/11/2018 21:01,Plain Rice,1,2.95,5
12029,14/11/2018 18:44,Kulcha Naan,1,2.95,3
12026,14/11/2018 15:08,Pilau Rice,1,2.95,5
12022,13/11/2018 20:05,Garlic Naan,1,2.95,6
12021,13/11/2018 19:14,Plain Rice,1,2.95,7
12021,13/11/2018 19:14,Peshwari Naan,1,2.95,7
12019,13/11/2018 18:47,Pilau Rice,1,2.95,3
12014,12/11/2018 20:35,Paratha,1,2.95,5
12013,12/11/2018 20:22,Pilau Rice,1,2.95,5
12013,12/11/2018 20:22,Onion Naan,1,2.95,5
12013,12/11/2018 20:22,Peshwari Naan,1,2.95,5
12012,12/11/2018 19:16,Plain Rice,1,2.95,7
12001,11/11/2018 19:37,Pilau Rice,1,2.95,3
11998,11/11/2018 19:30,Keema Naan,1,2.95,8
11994,11/11/2018 17:30,Pilau Rice,1,2.95,5
11993,11/11/2018 17:28,Keema Naan,1,2.95,6
11991,11/11/2018 17:07,Peshwari Naan,2,2.95,7
11991,11/11/2018 17:07,Pilau Rice,2,2.95,7
11990,10/11/2018 22:32,Garlic Naan,1,2.95,6
11988,10/11/2018 21:15,Keema Naan,1,2.95,7
11986,10/11/2018 20:48,Peshwari Naan,1,2.95,7
11986,10/11/2018 20:48,Pilau Rice,1,2.95,7
11984,10/11/2018 20:05,Bottle Coke,1,2.95,5
11979,10/11/2018 19:08,Pilau Rice,1,2.95,7
11977,10/11/2018 18:54,Bottle Coke,1,2.95,8
